istat,comune,lng,lat
4146,Murello,7.60094237,44.75295967
4147,Narzole,7.87051966,44.59415651
4148,Neive,8.11549922,44.72631566
4149,Neviglie,8.11597640,44.69212361
4150,Niella Belbo,8.07912058,44.51329019
4151,Niella Tanaro,7.92135837,44.41482647
4152,Novello,7.92765526,44.58715702
4153,Nucetto,8.05891552,44.33940152
4154,Oncino,7.19025436,44.67649775
4155,Ormea,7.91069055,44.14859437
4156,Ostana,7.18848199,44.69221770
4157,Paesana,7.27655778,44.68544648
4158,Pagno,7.42993582,44.61374464
4159,Pamparato,7.91385092,44.27712579
4160,Paroldo,8.07131848,44.43167462
4161,Perletto,8.21407920,44.59899650
4162,Perlo,8.08360656,44.33309061
4163,Peveragno,7.61713926,44.33001233
4164,Pezzolo Valle Uzzone,8.19411000,44.53927650
4165,Pianfei,7.70975813,44.37049040
4166,Piasco,7.45740743,44.56855814
4167,Pietraporzio,7.03194297,44.34401168
4168,Piobesi d'Alba,7.97851256,44.73490945
4169,Piozzo,7.89242201,44.51576260
4170,Pocapaglia,7.88718583,44.71945971
4171,Polonghera,7.59607299,44.80335136
4172,Pontechianale,7.02831148,44.62198999
4173,Pradleves,7.28208627,44.41859801
4174,Prazzo,7.05543047,44.48307586
4175,Priero,8.09241941,44.37661760
4176,Priocca,8.06272749,44.79130724
4177,Priola,8.02242382,44.24597670
4178,Prunetto,8.14431165,44.48944911
4179,Racconigi,7.67598165,44.76782338
4180,Revello,7.38900592,44.65466177
4181,Rifreddo,7.34909777,44.65049802
4182,Rittana,7.40063509,44.35057088
4183,Roaschia,7.45613996,44.27013254
4184,Roascio,8.02254642,44.41716489
4185,Robilante,7.51116274,44.29422968
4186,Roburent,7.89020684,44.30499560
4187,Roccabruna,7.34074709,44.47629522
4188,Rocca Cigliè,7.95114507,44.44409132
4189,Rocca de' Baldi,7.74569773,44.43017736
4190,Roccaforte Mondovì,7.74587877,44.31842604
4191,Roccasparvera,7.44134173,44.34165607
4192,Roccavione,7.48125617,44.31440994
4193,Rocchetta Belbo,8.17527183,44.63713321
4194,Roddi,7.97610755,44.67845326
4195,Roddino,8.01873571,44.57410827
4196,Rodello,8.05931571,44.63061299
4197,Rossana,7.43260669,44.54249985
4198,Ruffia,7.60244401,44.70724824
4199,Sale delle Langhe,8.08345546,44.39706458
4200,Sale San Giovanni,8.07860651,44.39938022
4201,Saliceto,8.16679127,44.41327854
4202,Salmour,7.79212298,44.57815425
4203,Saluzzo,7.49084739,44.64702298
4204,Sambuco,7.07781003,44.33734246
4205,Sampeyre,7.18887350,44.57938316
4206,San Benedetto Belbo,8.05785091,44.48989293
4207,San Damiano Macra,7.25630891,44.48841462
4208,Sanfrè,7.80354961,44.75219136
4209,Sanfront,7.32024792,44.64583812
4210,San Michele Mondovì,7.90824846,44.37652817
4211,Sant'Albano Stura,7.72105290,44.50992775
4212,Santa Vittoria d'Alba,7.93315556,44.69653100
4213,Santo Stefano Belbo,8.23101616,44.70749115
4214,Santo Stefano Roero,7.93990949,44.78881971
4215,Savigliano,7.65747908,44.64801868
4216,Scagnello,7.98679354,44.33230692
4217,Scarnafigi,7.56692665,44.68175572
4218,Serralunga d'Alba,8.00061326,44.60922192
4219,Serravalle Langhe,8.05766192,44.56091813
4220,Sinio,8.02156085,44.59948317
4221,Somano,8.01140208,44.53589341
4222,Sommariva del Bosco,7.78426580,44.77128582
4223,Sommariva Perno,7.90557574,44.74319256
4224,Stroppo,7.12591238,44.50564217
4225,Tarantasca,7.54506036,44.49341620
4226,Torre Bormida,8.15561060,44.56310269
4227,Torre Mondovì,7.90035121,44.35204035
4228,Torre San Giorgio,7.52994094,44.73582111
4229,Torresina,8.03476395,44.43220895
4230,Treiso,8.08684916,44.68937390
4231,Trezzo Tinella,8.10758330,44.67695385
4232,Trinità,7.75803560,44.50746901
4233,Valdieri,7.39613571,44.27764211
4234,Valgrana,7.38061464,44.40960891
4235,Valloriate,7.37456517,44.33814875
4236,Valmala,7.34621408,44.54428912
4237,Venasca,7.39495176,44.56254284
4238,Verduno,7.93376689,44.66812061
4239,Vernante,7.53370331,44.24556459
4240,Verzuolo,7.48312762,44.59955425
4241,Vezza d'Alba,7.99609095,44.76390017
4242,Vicoforte,7.86498818,44.37495568
4243,Vignolo,7.46989353,44.35955809
4244,Villafalletto,7.53889467,44.54428113
4245,Villanova Mondovì,7.76209311,44.34445968
4246,Villanova Solaro,7.57603223,44.72963767
4247,Villar San Costanzo,7.38029785,44.48300637
4248,Vinadio,7.17433860,44.30709073
4249,Viola,7.96623533,44.29047791
4250,Vottignasco,7.57821349,44.56481499
5001,Agliano Terme,8.25110248,44.79070477
5002,Albugnano,7.97152830,45.07801783
5003,Antignano,8.13378727,44.84544206
5004,Aramengo,8.00198071,45.09973309
5005,Asti,8.20414255,44.89912921
5006,Azzano d'Asti,8.26765893,44.87469786
5007,Baldichieri d'Asti,8.09110376,44.90699703
5008,Belveglio,8.33010424,44.83048705
5009,Berzano di San Pietro,7.95404954,45.09490798
5010,Bruno,8.44027285,44.79063282
5011,Bubbio,8.29360889,44.66384285
5012,Buttigliera d'Asti,7.95051282,45.02254621
5013,Calamandrana,8.33562741,44.73654927
5014,Calliano,8.25732636,45.00626143
5015,Calosso,8.22718552,44.73947663
5016,Camerano Casasco,8.09088049,44.98865953
5017,Canelli,8.28820301,44.71987867
5018,Cantarana,8.03072454,44.90038386
5019,Capriglio,8.00816420,45.00422942
5020,Casorzo,8.33413974,45.02281734
5021,Cassinasco,8.30166091,44.68863849
5022,Castagnole delle Lanze,8.14917820,44.75491789
5023,Castagnole Monferrato,8.30609193,44.96144381
5024,Castel Boglione,8.38119567,44.72061965
5025,Castell'Alfero,8.20944516,44.98270999
5026,Castellero,8.07474856,44.92400563
5027,Castelletto Molina,8.43283445,44.75030841
5028,Castello di Annone,8.31368944,44.87876512
5029,Castelnuovo Belbo,8.41226127,44.80181402
5030,Castelnuovo Calcea,8.28563618,44.78821506
5031,Castelnuovo Don Bosco,7.96362449,45.04134189
5032,Castel Rocchero,8.41596578,44.71879737
5033,Cellarengo,7.94500108,44.86599664
5034,Celle Enomondo,8.12297302,44.85663333
5035,Cerreto d'Asti,8.03676471,45.04976869
5036,Cerro Tanaro,8.36020871,44.87267038
5037,Cessole,8.24320136,44.64799259
5038,Chiusano d'Asti,8.11780752,44.98505458
5039,Cinaglio,8.10016648,44.97484379
5040,Cisterna d'Asti,8.00482090,44.82617595
5041,Coazzolo,8.14514109,44.72821487
5042,Cocconato,8.03923935,45.08718184
5044,Corsione,8.14513636,45.00074703
5045,Cortandone,8.05757115,44.95969083
5046,Cortanze,8.08959339,45.01522505
5047,Cortazzone,8.06192379,44.97953515
5048,Cortiglione,8.35856506,44.82301876
5049,Cossombrato,8.13752723,44.99412244
5050,Costigliole d'Asti,8.18062795,44.78822155
5051,Cunico,8.09721152,45.04043582
5052,Dusino San Michele,7.97228137,44.92018688
5053,Ferrere,7.99385509,44.87340426
5054,Fontanile,8.42218563,44.75337907
5055,Frinco,8.17536565,45.00558693
5056,Grana,8.29912278,44.99805155
5057,Grazzano Badoglio,8.31355703,45.03891548
5058,Incisa Scapaccino,8.38094573,44.80839835
5059,Isola d'Asti,8.17721468,44.82947547
5060,Loazzolo,8.25852546,44.66896792
5061,Maranzana,8.47682029,44.75977053
5062,Maretto,8.03423581,44.94435642
5063,Moasca,8.27793953,44.76255023
5064,Mombaldone,8.32920396,44.56923733
5065,Mombaruzzo,8.44866667,44.77102638
5066,Mombercelli,8.29442730,44.81697574
5067,Monale,8.07164087,44.93609673
5068,Monastero Bormida,8.32462019,44.64752301
5069,Moncalvo,8.26346587,45.05139958
5070,Moncucco Torinese,7.93215605,45.06788298
5071,Mongardino,8.21869885,44.84884344
5072,Montabone,8.39030985,44.69860169
5073,Montafia,8.02515243,44.98919545
5074,Montaldo Scarampi,8.25739020,44.82860036
5075,Montechiaro d'Asti,8.11238215,45.00821528
5076,Montegrosso d'Asti,8.23874286,44.82241214
5077,Montemagno,8.32400690,44.98403470
5079,Moransengo,8.02486752,45.11523742
5080,Nizza Monferrato,8.35650287,44.77361901
5081,Olmo Gentile,8.24703487,44.58555786
5082,Passerano Marmorito,8.01879254,45.05639415
5083,Penango,8.25013241,45.03325898
5084,Piea,8.07208963,45.02529094
5085,Pino d'Asti,7.98625503,45.05819329
5086,Piovà Massaia,8.05094462,45.05448578
5087,Portacomaro,8.25851231,44.95711305
5088,Quaranti,8.44907922,44.75104701
5089,Refrancore,8.34271288,44.93757725
5090,Revigliasco d'Asti,8.15836480,44.85873263
5091,Roatto,8.02661283,44.95150123
5092,Robella,8.10005600,45.10233231
5093,Rocca d'Arazzo,8.28581546,44.87387745
5094,Roccaverano,8.27193131,44.59299081
5095,Rocchetta Palafea,8.34572398,44.70695062
5096,Rocchetta Tanaro,8.34432710,44.85886821
5097,San Damiano d'Asti,8.06523095,44.83463979
5098,San Giorgio Scarampi,8.24202367,44.61132016
5099,San Martino Alfieri,8.10937091,44.81852007
5100,San Marzano Oliveto,8.29616262,44.75322439
5101,San Paolo Solbrito,7.97278064,44.95226938
5103,Scurzolengo,8.27826008,44.96570842
5104,Serole,8.25972366,44.55375446
5105,Sessame,8.33782926,44.66894067
5106,Settime,8.11289201,44.96408940
5107,Soglio,8.07812480,44.99743108
5108,Tigliole,8.07546861,44.88727476
5109,Tonco,8.18984201,45.02410808
5110,Tonengo,8.00209647,45.11794499
5111,Vaglio Serra,8.33893337,44.79653568
5112,Valfenera,7.96509857,44.89687406
5113,Vesime,8.22822517,44.63719563
5114,Viale,8.05229051,44.99926995
5115,Viarigi,8.35869057,44.98045098
5116,Vigliano d'Asti,8.23189059,44.83510515
5117,Villafranca d'Asti,8.03221225,44.91367137
5118,Villanova d'Asti,7.93722176,44.94188973
5119,Villa San Secondo,8.13525532,45.00518407
5120,Vinchio,8.31730154,44.80740659
5121,Montiglio Monferrato,8.09773822,45.06741302
6001,Acqui Terme,8.46975213,44.67660776
6002,Albera Ligure,9.06842676,44.70091651
6003,Alessandria,8.61540116,44.91297351
6004,Alfiano Natta,8.20845976,45.04723245
6005,Alice Bel Colle,8.45120062,44.72578802
6006,Alluvioni Cambiò,8.77257309,44.99538211
6007,Altavilla Monferrato,8.37571250,44.99289950
6008,Alzano Scrivia,8.88128698,45.01755597
6009,Arquata Scrivia,8.88574473,44.68673968
6010,Avolasca,8.96523824,44.80296911
6011,Balzola,8.40254698,45.18319612
6012,Basaluzzo,8.70593403,44.76829415
6013,Bassignana,8.73594306,45.00321277
6014,Belforte Monferrato,8.66160356,44.62436936
6015,Bergamasco,8.45521038,44.82710536
6016,Berzano di Tortona,8.95059588,44.87645689
6017,Bistagno,8.36858665,44.66179377
6018,Borghetto di Borbera,8.94535017,44.73105311
6019,Borgoratto Alessandrino,8.53942061,44.83649029
6020,Borgo San Martino,8.52362138,45.08909030
6021,Bosco Marengo,8.67599099,44.82209118
6022,Bosio,8.79191248,44.64778929
6023,Bozzole,8.60487718,45.06787600
6024,Brignano-Frascata,9.04079602,44.81195142
6025,Cabella Ligure,9.09629270,44.67308273
6026,Camagna Monferrato,8.43033685,45.01784708
6027,Camino,8.28704469,45.16220888
6028,Cantalupo Ligure,9.04435913,44.71897373
6029,Capriata d'Orba,8.68893776,44.72996604
6030,Carbonara Scrivia,8.87077531,44.84976758
6031,Carentino,8.47046969,44.82887672
6032,Carezzano,8.90000819,44.80675404
6033,Carpeneto,8.60631572,44.67725550
6034,Carrega Ligure,9.17561244,44.61907401
6035,Carrosio,8.83233109,44.65940501
6036,Cartosio,8.41852913,44.59120157
6037,Casal Cermelli,8.62242452,44.83570480
6038,Casaleggio Boiro,8.73168460,44.63430041
6039,Casale Monferrato,8.45260603,45.13502772
6040,Casalnoceto,8.98198552,44.91316314
6041,Casasco,9.00605114,44.82822593
6042,Cassano Spinola,8.86300797,44.76619504
6043,Cassine,8.52548300,44.74821538
6044,Cassinelle,8.56047456,44.60684663
6045,Castellania,8.93045228,44.79884656
6046,Castellar Guidobono,8.94673509,44.90626728
6047,Castellazzo Bormida,8.57711652,44.84547363
6048,Castelletto d'Erro,8.39441096,44.62508569
6049,Castelletto d'Orba,8.70225531,44.68556836
6050,Castelletto Merli,8.24055620,45.07520084
6051,Castelletto Monferrato,8.56624165,44.97986948
6052,Castelnuovo Bormida,8.54620340,44.74368801
6053,Castelnuovo Scrivia,8.88163236,44.97942413
6054,Castelspina,8.58241540,44.80447097
6055,Cavatore,8.45241293,44.63096191
6056,Cella Monte,8.39068715,45.07480127
6057,Cereseto,8.31694083,45.08601084
6058,Cerreto Grue,8.93197656,44.84186342
6059,Cerrina Monferrato,8.21524770,45.12019189
6060,Coniolo,8.37204723,45.14690814
6061,Conzano,8.45605851,45.02054219
6062,Costa Vescovato,8.92901622,44.81820576
6063,Cremolino,8.58583986,44.63749767
6064,Cuccaro Monferrato,8.45548032,44.99071371
6065,Denice,8.33401144,44.59866478
6066,Dernice,9.05007934,44.76760327
6067,Fabbrica Curone,9.15418217,44.75482545
6068,Felizzano,8.43580291,44.89804289
6069,Fraconalto,8.87795991,44.59215730
6070,Francavilla Bisio,8.73165894,44.73589007
6071,Frascaro,8.53265060,44.82711359
6072,Frassinello Monferrato,8.38660956,45.03150897
6073,Frassineto Po,8.53610328,45.13401839
6074,Fresonara,8.68484071,44.78273653
6075,Frugarolo,8.67906229,44.83898630
6076,Fubine Monferrato,8.42541266,44.96556464
6077,Gabiano,8.19315039,45.15893956
6078,Gamalero,8.54305210,44.80892438
6079,Garbagna,8.99903571,44.78094061
6080,Gavazzana,8.88625438,44.77567686
6081,Gavi,8.80360629,44.68829965
6082,Giarole,8.56785699,45.06065480
6083,Gremiasco,9.10473865,44.79704719
6084,Grognardo,8.49150662,44.62993500
6085,Grondona,8.96254082,44.69719799
6086,Guazzora,8.84491063,45.01359818
6087,Isola Sant'Antonio,8.85040859,45.03087376
6088,Lerma,8.71251661,44.63497457
6089,Lu,8.48397707,45.00183653
6090,Malvicino,8.41406649,44.55965891
6091,Masio,8.40801092,44.86939440
6092,Melazzo,8.42690281,44.64399212
6093,Merana,8.29752453,44.51779681
6094,Mirabello Monferrato,8.52345012,45.03574687
6095,Molare,8.60108309,44.62062138
6096,Molino dei Torti,8.89203048,45.02354187
6097,Mombello Monferrato,8.25088371,45.13302907
6098,Momperone,9.03447924,44.83864164
6099,Moncestino,8.15840028,45.15485139
6100,Mongiardino Ligure,9.06126316,44.63855849
6101,Monleale,8.98436980,44.88507491
6102,Montacuto,9.10687493,44.76675329
6103,Montaldeo,8.73068330,44.66653728
6104,Montaldo Bormida,8.58900574,44.68345546
6105,Montecastello,8.68660651,44.94895015
6106,Montechiaro d'Acqui,8.37967335,44.59498476
6107,Montegioco,8.95408341,44.83779799
6108,Montemarzino,8.99313137,44.84848618
6109,Morano sul Po,8.36562081,45.16403878
6110,Morbello,8.51001025,44.60347745
6111,Mornese,8.75619133,44.63908249
6112,Morsasco,8.54909592,44.66456561
6113,Murisengo,8.13746600,45.08344752
6114,Novi Ligure,8.78709895,44.76018447
6115,Occimiano,8.50665552,45.06017802
6116,Odalengo Grande,8.16672164,45.10952242
6117,Odalengo Piccolo,8.20951508,45.07192832
6118,Olivola,8.36696226,45.03769495
6119,Orsara Bormida,8.56243644,44.69008849
6120,Ottiglio,8.33914672,45.05183484
6121,Ovada,8.64638692,44.63746785
6122,Oviglio,8.48672464,44.85980406
6123,Ozzano Monferrato,8.37622616,45.10189355
6124,Paderna,8.89000207,44.82072604
6125,Pareto,8.38286675,44.51574319
6126,Parodi Ligure,8.75861800,44.67082366
6127,Pasturana,8.74903841,44.75067788
6128,Pecetto di Valenza,8.67046810,44.98971739
6129,Pietra Marazzi,8.67055420,44.94414223
6130,Piovera,8.73499960,44.95967234
6131,Pomaro Monferrato,8.59519185,45.06391823
6132,Pontecurone,8.93593783,44.95884144
6133,Pontestura,8.33254095,45.14364169
6134,Ponti,8.36523345,44.62741706
6135,Ponzano Monferrato,8.26621831,45.08446050
6136,Ponzone,8.45960731,44.58640594
6137,Pozzol Groppo,9.02931411,44.87745949
6138,Pozzolo Formigaro,8.78154639,44.79386971
6139,Prasco,8.55285026,44.64241408
6140,Predosa,8.65923977,44.75272978
6141,Quargnento,8.48770761,44.94484127
6142,Quattordio,8.40598711,44.89920749
6143,Ricaldone,8.46963348,44.73208972
6144,Rivalta Bormida,8.55025847,44.71137561
6145,Rivarone,8.71569485,44.97765973
6146,Roccaforte Ligure,9.02776944,44.67771211
6147,Rocca Grimalda,8.64728666,44.67110005
6148,Rocchetta Ligure,9.05002771,44.70654712
6149,Rosignano Monferrato,8.39905893,45.07984539
6150,Sala Monferrato,8.35817633,45.07539836
6151,Sale,8.80897055,44.98474756
6152,San Cristoforo,8.74999574,44.69241358
6153,San Giorgio Monferrato,8.41485690,45.10778635
6154,San Salvatore Monferrato,8.56669038,44.99480511
6155,San Sebastiano Curone,9.06524327,44.78561153
6156,Sant'Agata Fossili,8.91893465,44.78591123
6157,Sardigliano,8.90767410,44.75429733
6158,Sarezzano,8.91536110,44.86755745
6159,Serralunga di Crea,8.28186060,45.10074125
6160,Serravalle Scrivia,8.85899164,44.71947066
6161,Sezzadio,8.57272968,44.78558679
6162,Silvano d'Orba,8.67101282,44.68557224
6163,Solero,8.50770965,44.91976152
6164,Solonghello,8.28183774,45.13095204
6165,Spigno Monferrato,8.33530262,44.54303249
6166,Spineto Scrivia,8.87238248,44.83762769
6167,Stazzano,8.86739327,44.72725820
6168,Strevi,8.52245997,44.69866281
6169,Tagliolo Monferrato,8.66825224,44.63908436
6170,Tassarolo,8.76950107,44.72658554
6171,Terruggia,8.44217858,45.08305643
6172,Terzo,8.42105351,44.66953696
6173,Ticineto,8.55555016,45.09748798
6174,Tortona,8.86015893,44.89474291
6175,Treville,8.35975854,45.09714157
6176,Trisobbio,8.58627568,44.66230296
6177,Valenza,8.64622619,45.01446704
6178,Valmacca,8.58233724,45.10046486
6179,Vignale Monferrato,8.39653661,45.01093201
6180,Vignole Borbera,8.89055880,44.70829074
6181,Viguzzolo,8.92008036,44.90492247
6182,Villadeati,8.16969885,45.07244218
6183,Villalvernia,8.85664062,44.81760550
6184,Villamiroglio,8.16975728,45.13444627
6185,Villanova Monferrato,8.47846784,45.18178964
6186,Villaromagnano,8.88713485,44.85109184
6187,Visone,8.50327751,44.66206230
6188,Volpedo,8.98338300,44.88880456
6189,Volpeglino,8.95896398,44.89305041
6190,Voltaggio,8.84265701,44.62013284
7001,Allein,7.27247864,45.81299906
7002,Antey-Saint-André,7.59320879,45.80495538
7003,Aosta,7.32014937,45.73750285
7004,Arnad,7.72127572,45.64497675
7005,Arvier,7.16930437,45.70355949
7006,Avise,7.14132997,45.70870165
7007,Ayas,7.68815712,45.81404412
7008,Aymavilles,7.24054522,45.70136784
7009,Bard,7.74663423,45.60795710
7010,Bionaz,7.42307118,45.87406789
7011,Brissogne,7.40457445,45.72718069
7012,Brusson,7.73281238,45.75861830
7013,Challand-Saint-Anselme,7.73656482,45.71639945
7014,Challand-Saint-Victor,7.70646173,45.68977437
7015,Chambave,7.54994156,45.74433587
7016,Chamois,7.62028471,45.83835687
7017,Champdepraz,7.65775453,45.68574043
7018,Champorcher,7.62079406,45.62361260
7019,Charvensod,7.32540756,45.72043469
7020,Châtillon,7.61324866,45.74956660
7021,Cogne,7.35589684,45.60810335
7022,Courmayeur,6.97211063,45.79304937
7023,Donnas,7.76743948,45.60348451
7024,Doues,7.30664971,45.81924591
7025,Emarèse,7.70044113,45.72469931
7026,Etroubles,7.23295436,45.81970089
7027,Fénis,7.49429922,45.73609933
7028,Fontainemore,7.86097348,45.64900060
7029,Gaby,7.88234959,45.71286294
7030,Gignod,7.29617804,45.77825204
7031,Gressan,7.28944079,45.72162078
7032,Gressoney-La-Trinité,7.82308558,45.82724198
7033,Gressoney-Saint-Jean,7.82758597,45.77699719
7034,Hône,7.73573316,45.61185509
7035,Introd,7.18721781,45.69147016
7036,Issime,7.85421598,45.68545132
7037,Issogne,7.68441737,45.65394996
7038,Jovençan,7.27497757,45.71396310
7039,La Magdeleine,7.61909957,45.81079736
7040,La Salle,7.07259636,45.74688856
7041,La Thuile,6.94907203,45.71683466
7042,Lillianes,7.84507084,45.63276575
7043,Montjovet,7.67418740,45.70421567
7044,Morgex,7.03606923,45.75698191
7045,Nus,7.46694170,45.73920602
7046,Ollomont,7.31090328,45.84910177
7047,Oyace,7.38250599,45.85069846
7048,Perloz,7.80860292,45.61311380
7049,Pollein,7.35717211,45.72804929
7050,Pontboset,7.68765237,45.60643060
7051,Pontey,7.59134931,45.73789995
7052,Pont-Saint-Martin,7.79779800,45.59981254
7053,Pré-Saint-Didier,6.98635298,45.76376415
7054,Quart,7.41560289,45.74067954
7055,Rhêmes-Notre-Dame,7.11852890,45.56970721
7056,Rhêmes-Saint-Georges,7.15524759,45.65525593
7057,Roisan,7.31057909,45.78442330
7058,Saint-Christophe,7.35781441,45.74833047
7059,Saint-Denis,7.55719219,45.75217771
7060,Saint-Marcel,7.44828666,45.73241560
7061,Saint-Nicolas,7.16788714,45.71661750
7062,Saint-Oyen,7.21240783,45.82462227
7063,Saint-Pierre,7.22628899,45.71043364
7064,Saint-Rhémy-en-Bosses,7.18206384,45.82305880
7065,Saint-Vincent,7.64750229,45.75022016
7066,Sarre,7.25764516,45.71794426
7067,Torgnon,7.57120579,45.80147160
7068,Valgrisenche,7.06475581,45.63033740
7069,Valpelline,7.32855375,45.82642294
7070,Valsavarenche,7.20831202,45.59199131
7071,Valtournenche,7.62270907,45.87708460
7072,Verrayes,7.53225413,45.76144401
7073,Verrès,7.68994077,45.66872714
7074,Villeneuve,7.20773981,45.70275195
8001,Airole,7.55373372,43.87193229
8002,Apricale,7.66047436,43.88046591
8003,Aquila d'Arroscia,8.00538059,44.08368752
8004,Armo,7.91400884,44.08737513
8005,Aurigo,7.92256375,43.98301362
8006,Badalucco,7.84704751,43.91563657
8007,Bajardo,7.71823202,43.90350463
8008,Bordighera,7.67188845,43.77976186
8009,Borghetto d'Arroscia,7.98182679,44.05746703
8010,Borgomaro,7.94489614,43.97560219
8011,Camporosso,7.62833199,43.81518186
8012,Caravonica,7.95887794,43.99234154
8013,Carpasio,7.86676773,43.95985266
8014,Castellaro,7.86831607,43.86469941
